"Code","Gravite","Categorie","Bibliotheque","DossierRacine","TypeElement","Chemin","CheminRelatif","Nom","Extension","TailleOctets","DateModification","LongueurCheminCible","Detail"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_003.docx","06_Archives\2015\Dossier_Transports_003.docx","Dossier_Transports_003.docx",".docx","36709","2015-01-22T19:30:32","68","Modifié le 22/01/2015"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_006.docx","06_Archives\2015\Dossier_Transports_006.docx","Dossier_Transports_006.docx",".docx","36707","2015-05-31T06:10:41","68","Modifié le 31/05/2015"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_011.xlsx","06_Archives\2015\Dossier_Transports_011.xlsx","Dossier_Transports_011.xlsx",".xlsx","4915","2015-09-30T23:12:19","68","Modifié le 30/09/2015"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2015\Dossier_Transports_018.txt","06_Archives\2015\Dossier_Transports_018.txt","Dossier_Transports_018.txt",".txt","31","2015-09-19T18:27:42","67","Modifié le 19/09/2015"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Boulangeries_010.docx","06_Archives\2016\Dossier_Boulangeries_010.docx","Dossier_Boulangeries_010.docx",".docx","36708","2016-05-31T23:06:08","70","Modifié le 31/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Boulangeries_014.txt","06_Archives\2016\Dossier_Boulangeries_014.txt","Dossier_Boulangeries_014.txt",".txt","31","2016-05-17T05:38:29","69","Modifié le 17/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Boulangeries_026.txt","06_Archives\2016\Dossier_Boulangeries_026.txt","Dossier_Boulangeries_026.txt",".txt","31","2016-05-01T17:39:33","69","Modifié le 01/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Cabinet_007.txt","06_Archives\2016\Dossier_Cabinet_007.txt","Dossier_Cabinet_007.txt",".txt","31","2016-01-10T12:10:06","64","Modifié le 10/01/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Cabinet_013.txt","06_Archives\2016\Dossier_Cabinet_013.txt","Dossier_Cabinet_013.txt",".txt","31","2016-06-17T23:29:47","64","Modifié le 17/06/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Clinique_004.xlsx","06_Archives\2016\Dossier_Clinique_004.xlsx","Dossier_Clinique_004.xlsx",".xlsx","4916","2016-01-17T13:59:16","66","Modifié le 17/01/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Clinique_008.txt","06_Archives\2016\Dossier_Clinique_008.txt","Dossier_Clinique_008.txt",".txt","31","2016-06-04T02:50:52","65","Modifié le 04/06/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Clinique_009.xlsx","06_Archives\2016\Dossier_Clinique_009.xlsx","Dossier_Clinique_009.xlsx",".xlsx","4915","2016-08-18T06:34:29","66","Modifié le 18/08/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Clinique_024.xlsx","06_Archives\2016\Dossier_Clinique_024.xlsx","Dossier_Clinique_024.xlsx",".xlsx","4915","2016-05-04T23:41:55","66","Modifié le 04/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Clinique_027.txt","06_Archives\2016\Dossier_Clinique_027.txt","Dossier_Clinique_027.txt",".txt","31","2016-08-30T04:26:18","65","Modifié le 30/08/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Hôtel_011.pdf","06_Archives\2016\Dossier_Hôtel_011.pdf","Dossier_Hôtel_011.pdf",".pdf","1625","2016-01-09T10:04:42","62","Modifié le 09/01/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Hôtel_016.txt","06_Archives\2016\Dossier_Hôtel_016.txt","Dossier_Hôtel_016.txt",".txt","31","2016-06-10T16:37:13","62","Modifié le 10/06/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Hôtel_021.txt","06_Archives\2016\Dossier_Hôtel_021.txt","Dossier_Hôtel_021.txt",".txt","31","2016-03-22T08:16:16","62","Modifié le 22/03/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Hôtel_025.xlsx","06_Archives\2016\Dossier_Hôtel_025.xlsx","Dossier_Hôtel_025.xlsx",".xlsx","4915","2016-11-11T20:42:34","63","Modifié le 11/11/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Laboratoires_003.txt","06_Archives\2016\Dossier_Laboratoires_003.txt","Dossier_Laboratoires_003.txt",".txt","31","2016-07-31T00:18:51","69","Modifié le 31/07/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Laboratoires_017.xlsx","06_Archives\2016\Dossier_Laboratoires_017.xlsx","Dossier_Laboratoires_017.xlsx",".xlsx","4915","2016-09-01T20:18:14","70","Modifié le 01/09/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Laboratoires_019.pdf","06_Archives\2016\Dossier_Laboratoires_019.pdf","Dossier_Laboratoires_019.pdf",".pdf","1624","2016-11-09T10:56:36","69","Modifié le 09/11/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Laboratoires_022.xlsx","06_Archives\2016\Dossier_Laboratoires_022.xlsx","Dossier_Laboratoires_022.xlsx",".xlsx","4915","2016-09-03T04:06:35","70","Modifié le 03/09/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Laboratoires_023.pdf","06_Archives\2016\Dossier_Laboratoires_023.pdf","Dossier_Laboratoires_023.pdf",".pdf","1625","2016-08-12T04:04:42","69","Modifié le 12/08/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Menuiserie_001.docx","06_Archives\2016\Dossier_Menuiserie_001.docx","Dossier_Menuiserie_001.docx",".docx","36708","2016-10-09T09:31:09","68","Modifié le 09/10/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Menuiserie_012.pdf","06_Archives\2016\Dossier_Menuiserie_012.pdf","Dossier_Menuiserie_012.pdf",".pdf","1624","2016-03-29T10:41:02","67","Modifié le 29/03/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Pharmacie_002.pdf","06_Archives\2016\Dossier_Pharmacie_002.pdf","Dossier_Pharmacie_002.pdf",".pdf","1624","2016-05-23T20:46:57","66","Modifié le 23/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Pharmacie_005.txt","06_Archives\2016\Dossier_Pharmacie_005.txt","Dossier_Pharmacie_005.txt",".txt","31","2016-05-05T23:19:36","66","Modifié le 05/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Pharmacie_006.txt","06_Archives\2016\Dossier_Pharmacie_006.txt","Dossier_Pharmacie_006.txt",".txt","31","2016-06-24T14:35:22","66","Modifié le 24/06/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Pharmacie_015.pdf","06_Archives\2016\Dossier_Pharmacie_015.pdf","Dossier_Pharmacie_015.pdf",".pdf","1624","2016-08-24T01:16:16","66","Modifié le 24/08/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Pharmacie_020.pdf","06_Archives\2016\Dossier_Pharmacie_020.pdf","Dossier_Pharmacie_020.pdf",".pdf","1623","2016-01-25T12:22:03","66","Modifié le 25/01/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Pharmacie_028.txt","06_Archives\2016\Dossier_Pharmacie_028.txt","Dossier_Pharmacie_028.txt",".txt","31","2016-08-22T00:38:13","66","Modifié le 22/08/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Transports_000.docx","06_Archives\2016\Dossier_Transports_000.docx","Dossier_Transports_000.docx",".docx","36708","2016-05-03T15:41:05","68","Modifié le 03/05/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2016\Dossier_Transports_018.txt","06_Archives\2016\Dossier_Transports_018.txt","Dossier_Transports_018.txt",".txt","31","2016-08-20T16:09:51","67","Modifié le 20/08/2016"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Boulangeries_006.pdf","06_Archives\2017\Dossier_Boulangeries_006.pdf","Dossier_Boulangeries_006.pdf",".pdf","1625","2017-10-13T15:18:32","69","Modifié le 13/10/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Boulangeries_009.docx","06_Archives\2017\Dossier_Boulangeries_009.docx","Dossier_Boulangeries_009.docx",".docx","36707","2017-09-11T01:40:41","70","Modifié le 11/09/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Boulangeries_014.pdf","06_Archives\2017\Dossier_Boulangeries_014.pdf","Dossier_Boulangeries_014.pdf",".pdf","1624","2017-02-18T02:58:15","69","Modifié le 18/02/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Boulangeries_016.txt","06_Archives\2017\Dossier_Boulangeries_016.txt","Dossier_Boulangeries_016.txt",".txt","31","2017-09-02T05:40:58","69","Modifié le 02/09/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Boulangeries_019.docx","06_Archives\2017\Dossier_Boulangeries_019.docx","Dossier_Boulangeries_019.docx",".docx","36709","2017-10-08T16:46:00","70","Modifié le 08/10/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Cabinet_011.txt","06_Archives\2017\Dossier_Cabinet_011.txt","Dossier_Cabinet_011.txt",".txt","31","2017-08-04T15:26:20","64","Modifié le 04/08/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Clinique_001.pdf","06_Archives\2017\Dossier_Clinique_001.pdf","Dossier_Clinique_001.pdf",".pdf","1624","2017-05-22T06:41:53","65","Modifié le 22/05/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Clinique_017.txt","06_Archives\2017\Dossier_Clinique_017.txt","Dossier_Clinique_017.txt",".txt","31","2017-05-07T20:13:48","65","Modifié le 07/05/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Clinique_021.docx","06_Archives\2017\Dossier_Clinique_021.docx","Dossier_Clinique_021.docx",".docx","36708","2017-10-05T05:35:58","66","Modifié le 05/10/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Hôtel_002.txt","06_Archives\2017\Dossier_Hôtel_002.txt","Dossier_Hôtel_002.txt",".txt","31","2017-03-28T17:37:02","62","Modifié le 28/03/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Hôtel_005.xlsx","06_Archives\2017\Dossier_Hôtel_005.xlsx","Dossier_Hôtel_005.xlsx",".xlsx","4916","2017-12-25T17:35:36","63","Modifié le 25/12/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Hôtel_007.pdf","06_Archives\2017\Dossier_Hôtel_007.pdf","Dossier_Hôtel_007.pdf",".pdf","1624","2017-11-04T01:56:41","62","Modifié le 04/11/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Laboratoires_010.docx","06_Archives\2017\Dossier_Laboratoires_010.docx","Dossier_Laboratoires_010.docx",".docx","36707","2017-06-30T13:33:00","70","Modifié le 30/06/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Laboratoires_015.txt","06_Archives\2017\Dossier_Laboratoires_015.txt","Dossier_Laboratoires_015.txt",".txt","31","2017-02-25T01:13:56","69","Modifié le 25/02/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Laboratoires_022.pdf","06_Archives\2017\Dossier_Laboratoires_022.pdf","Dossier_Laboratoires_022.pdf",".pdf","1624","2017-05-12T07:51:41","69","Modifié le 12/05/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Menuiserie_008.docx","06_Archives\2017\Dossier_Menuiserie_008.docx","Dossier_Menuiserie_008.docx",".docx","36708","2017-04-12T08:35:00","68","Modifié le 12/04/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Menuiserie_018.docx","06_Archives\2017\Dossier_Menuiserie_018.docx","Dossier_Menuiserie_018.docx",".docx","36708","2017-05-06T20:01:51","68","Modifié le 06/05/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Pharmacie_000.docx","06_Archives\2017\Dossier_Pharmacie_000.docx","Dossier_Pharmacie_000.docx",".docx","36708","2017-06-01T07:06:57","67","Modifié le 01/06/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Pharmacie_003.pdf","06_Archives\2017\Dossier_Pharmacie_003.pdf","Dossier_Pharmacie_003.pdf",".pdf","1624","2017-08-07T05:04:53","66","Modifié le 07/08/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Pharmacie_004.pdf","06_Archives\2017\Dossier_Pharmacie_004.pdf","Dossier_Pharmacie_004.pdf",".pdf","1624","2017-05-03T00:15:38","66","Modifié le 03/05/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Pharmacie_013.xlsx","06_Archives\2017\Dossier_Pharmacie_013.xlsx","Dossier_Pharmacie_013.xlsx",".xlsx","4916","2017-04-21T14:10:53","67","Modifié le 21/04/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Transports_012.pdf","06_Archives\2017\Dossier_Transports_012.pdf","Dossier_Transports_012.pdf",".pdf","1624","2017-12-30T20:34:07","67","Modifié le 30/12/2017"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2017\Dossier_Transports_020.txt","06_Archives\2017\Dossier_Transports_020.txt","Dossier_Transports_020.txt",".txt","31","2017-12-26T23:47:18","67","Modifié le 26/12/2017"
"CHEMIN_400","Bloquant","Nommage et chemins","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\01_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\02_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\03_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\04_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\05_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\Specification_fonctionnelle_detaillee_module_facturation.txt","06_Archives\2018\01_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\02_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\03_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\04_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\05_Projet_Refonte_Systeme_Information_Phase_2_Documentation_Technique_Detaillee_Version_Finale\Specification_fonctionnelle_detaillee_module_facturation.txt","Specification_fonctionnelle_detaillee_module_facturation.txt",".txt","50","2026-09-16T09:12:00","576","576 caractères"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Boulangeries_004.docx","06_Archives\2018\Dossier_Boulangeries_004.docx","Dossier_Boulangeries_004.docx",".docx","36708","2018-09-07T16:17:10","70","Modifié le 07/09/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Boulangeries_005.txt","06_Archives\2018\Dossier_Boulangeries_005.txt","Dossier_Boulangeries_005.txt",".txt","31","2018-01-17T09:06:27","69","Modifié le 17/01/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Boulangeries_007.txt","06_Archives\2018\Dossier_Boulangeries_007.txt","Dossier_Boulangeries_007.txt",".txt","31","2018-07-18T03:50:46","69","Modifié le 18/07/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Cabinet_000.txt","06_Archives\2018\Dossier_Cabinet_000.txt","Dossier_Cabinet_000.txt",".txt","31","2018-07-31T16:48:22","64","Modifié le 31/07/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Cabinet_008.docx","06_Archives\2018\Dossier_Cabinet_008.docx","Dossier_Cabinet_008.docx",".docx","36708","2018-08-02T14:39:40","65","Modifié le 02/08/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Cabinet_011.xlsx","06_Archives\2018\Dossier_Cabinet_011.xlsx","Dossier_Cabinet_011.xlsx",".xlsx","4916","2018-03-24T15:14:16","65","Modifié le 24/03/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Clinique_001.txt","06_Archives\2018\Dossier_Clinique_001.txt","Dossier_Clinique_001.txt",".txt","31","2018-08-01T20:38:20","65","Modifié le 01/08/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Clinique_002.txt","06_Archives\2018\Dossier_Clinique_002.txt","Dossier_Clinique_002.txt",".txt","31","2018-02-14T18:11:59","65","Modifié le 14/02/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Clinique_006.xlsx","06_Archives\2018\Dossier_Clinique_006.xlsx","Dossier_Clinique_006.xlsx",".xlsx","4915","2018-07-14T09:46:47","66","Modifié le 14/07/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Hôtel_003.xlsx","06_Archives\2018\Dossier_Hôtel_003.xlsx","Dossier_Hôtel_003.xlsx",".xlsx","4916","2018-01-22T22:45:01","63","Modifié le 22/01/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Hôtel_009.docx","06_Archives\2018\Dossier_Hôtel_009.docx","Dossier_Hôtel_009.docx",".docx","36709","2018-03-31T03:09:03","63","Modifié le 31/03/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Hôtel_013.xlsx","06_Archives\2018\Dossier_Hôtel_013.xlsx","Dossier_Hôtel_013.xlsx",".xlsx","4915","2018-10-20T21:23:15","63","Modifié le 20/10/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Hôtel_016.txt","06_Archives\2018\Dossier_Hôtel_016.txt","Dossier_Hôtel_016.txt",".txt","31","2018-03-13T18:45:34","62","Modifié le 13/03/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Laboratoires_014.xlsx","06_Archives\2018\Dossier_Laboratoires_014.xlsx","Dossier_Laboratoires_014.xlsx",".xlsx","4915","2018-12-15T17:17:48","70","Modifié le 15/12/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Menuiserie_012.pdf","06_Archives\2018\Dossier_Menuiserie_012.pdf","Dossier_Menuiserie_012.pdf",".pdf","1625","2018-08-05T00:44:39","67","Modifié le 05/08/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Pharmacie_015.pdf","06_Archives\2018\Dossier_Pharmacie_015.pdf","Dossier_Pharmacie_015.pdf",".pdf","1624","2018-01-12T04:35:54","66","Modifié le 12/01/2018"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\2018\Dossier_Transports_010.pdf","06_Archives\2018\Dossier_Transports_010.pdf","Dossier_Transports_010.pdf",".pdf","1625","2018-08-14T20:44:54","67","Modifié le 14/08/2018"
"PST","À traiter","Taille et types","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\Archive_messagerie_direction.pst","06_Archives\Archive_messagerie_direction.pst","Archive_messagerie_direction.pst",".pst","8388608","2017-02-09T00:00:00","68","8 Mo"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\Archive_messagerie_direction.pst","06_Archives\Archive_messagerie_direction.pst","Archive_messagerie_direction.pst",".pst","8388608","2017-02-09T00:00:00","68","Modifié le 09/02/2017"
"EXT_EXCLUE","Information","Taille et types","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\Sauvegarde_serveur_2016.bak","06_Archives\Sauvegarde_serveur_2016.bak","Sauvegarde_serveur_2016.bak",".bak","12582912","2016-11-04T00:00:00","63","Extension .bak"
"ANCIEN","Information","Nettoyage (ROT)","Archives","06_Archives","Fichier","C:\DemoMigration\FileServer\06_Archives\Sauvegarde_serveur_2016.bak","06_Archives\Sauvegarde_serveur_2016.bak","Sauvegarde_serveur_2016.bak",".bak","12582912","2016-11-04T00:00:00","63","Modifié le 04/11/2016"
"DOUBLON","Information","Nettoyage (ROT)","Finance","03_Finance","Fichier","C:\DemoMigration\FileServer\03_Finance\Modele_devis - Copie.docx","03_Finance\Modele_devis - Copie.docx","Modele_devis - Copie.docx",".docx","36722","2026-04-18T06:10:16","60","4 copies, original : 01_Clients\CL1003_Hôtel_des_Tilleuls\02_Devis\Modele_devis - Copie.docx"
"DOUBLON","Information","Nettoyage (ROT)","Direction","04_Direction","Fichier","C:\DemoMigration\FileServer\04_Direction\Strategie\Modele_devis - Copie.docx","04_Direction\Strategie\Modele_devis - Copie.docx","Modele_devis - Copie.docx",".docx","36722","2023-02-10T11:28:04","72","4 copies, original : 01_Clients\CL1003_Hôtel_des_Tilleuls\02_Devis\Modele_devis - Copie.docx"
"DOUBLON","Information","Nettoyage (ROT)","Commun","05_Commun","Fichier","C:\DemoMigration\FileServer\05_Commun\Modeles\Modele_devis.docx","05_Commun\Modeles\Modele_devis.docx","Modele_devis.docx",".docx","36722","2022-04-02T22:30:13","59","4 copies, original : 01_Clients\CL1003_Hôtel_des_Tilleuls\02_Devis\Modele_devis - Copie.docx"
"PERM_UNIQUE","Information","Autorisations","RH","02_RH_Collaborateurs","Dossier","C:\DemoMigration\FileServer\02_RH_Collaborateurs\02_Recrutement","02_RH_Collaborateurs\02_Recrutement","02_Recrutement","","","","44","2 entrée(s) explicite(s)"
"PERM_DENY","À traiter","Autorisations","RH","02_RH_Collaborateurs","Dossier","C:\DemoMigration\FileServer\02_RH_Collaborateurs\02_Recrutement","02_RH_Collaborateurs\02_Recrutement","02_Recrutement","","","","44","1 refus explicite(s)"
"PERM_SID_ORPHELIN","À traiter","Autorisations","RH","02_RH_Collaborateurs","Dossier","C:\DemoMigration\FileServer\02_RH_Collaborateurs\02_Recrutement","02_RH_Collaborateurs\02_Recrutement","02_Recrutement","","","","44","S-1-5-21-1111111111-2222222222-3333333333-1105"
"PERM_COMPTE_LOCAL","À traiter","Autorisations","RH","02_RH_Collaborateurs","Dossier","C:\DemoMigration\FileServer\02_RH_Collaborateurs\02_Recrutement","02_RH_Collaborateurs\02_Recrutement","02_Recrutement","","","","44","BUILTIN\Invités"
